f1,f2,f3,f4,f5,f6,f7,target
-0.252181789,0.15953621821076502,0.9750546531159154,1.2834344819831813,1.344415636505179,0.9256934384404216,0.7002836207190717,0
1.2318110483827178,-0.68669403,0.7684884180922575,-1.288765041,-0.695095954,0.43126883836039936,-0.254077941,0
0.9350124808196377,2.3534664917563317,1.0783377706277444,-1.288765041,-0.695095954,0.9890812076814501,-0.063809655,1
1.5286096159457978,-0.059856809,0.5619221830685996,0.9070150396635135,-0.695095954,-0.380094608,-0.631594381,1
2.1222067510719578,0.6923478560718312,1.2849040056514023,0.7815418922236242,0.5720048638672723,0.5833994845388681,-0.658775565,1
1.8254081835088778,0.12819435716011407,0.045506595509454996,0.34238587618401173,0.3029629093529454,-0.113865977,-0.806762009,1
0.9350124808196377,0.8177153002744351,0.3553559480449418,-1.288765041,-0.695095954,0.9383709922886275,-0.64971517,1
-0.845778925,-0.749377752,-0.16105964,-0.347716435,0.5199322275096607,-1.115392731,0.04491508,0
2.7158038861981173,0.7550315781731332,0.6652053005804286,-0.09677014,0.25956904572160233,-1.24216827,-0.685956748,0
0.34141534569347776,-0.122540531,1.1816208881395733,-1.288765041,-0.695095954,0.2664606383337256,-0.408104648,0
0.34141534569347776,-0.37327542,0.30371438928902733,0.34238587618401173,-0.695095954,0.5073341614496337,0.2231028400518442,0
-0.252181789,1.1624757718315957,0.3553559480449418,0.9697516133834582,1.431203363767865,-0.050478208,1.1442429546309862,1
-0.252181789,-1.031454502,-0.57419211,-0.59866273,-0.226442227,-0.91255187,-0.619513855,0
0.6382139132565577,-0.906087058,1.1816208881395733,-1.288765041,-0.695095954,-1.533752008,-0.858104245,0
1.8254081835088778,0.034168774,0.45863906555677075,0.6560687447837349,-0.695095954,-0.557580362,0.12041836826269382,0
0.044616778,-0.561326586,-0.470908992,0.7815418922236242,0.9712284092756285,-1.0139723,1.4915580798001709,0
2.1222067510719578,0.5356385508185765,0.3553559480449418,-1.288765041,-0.695095954,0.15236265369987442,-0.157433732,0
1.5286096159457978,-0.592668447,0.3553559480449418,1.0324881871034028,-0.695095954,0.11432999215525676,0.5824984913138701,1
-0.548980357,-0.96877078,-0.057776522,1.346171055703126,-0.695095954,0.7862403461101596,0.093237185,1
0.044616778,-0.310591698,0.14878971302128394,1.6598539243028492,1.1014100001696576,0.6467872537798967,2.772093845641339,1
-0.252181789,1.8519967149459167,-0.264342757,0.2796493024640671,-0.087581863,0.25378308448551967,-0.607433329,0
0.9350124808196377,0.3789292455653217,0.7684884180922575,-1.288765041,-0.695095954,1.0397914230742737,0.6761225685333893,0
0.9350124808196377,-0.467301003,1.1816208881395733,-0.159506714,-0.695095954,-1.1787805,-0.716158064,0
1.5286096159457978,1.569919965490058,2.1111689457460336,0.21691272874412246,1.387809500136522,1.6990242231809696,0.7516258566136469,1
0.9350124808196377,1.1938176328822465,-0.264342757,-1.288765041,-0.695095954,-0.582935469,-0.537970304,0
-1.142577492,1.8519967149459167,-0.16105964,1.157961334543292,-0.695095954,1.267987392341976,4.2912200018161215,1
-0.845778925,0.7863734392237841,-0.677475227,-1.288765041,-0.695095954,-0.291351731,0.2774652074696293,0
-0.548980357,-1.56426614,0.045506595509454996,0.40512244990395635,-0.695095954,-0.506870146,0.34390810098025604,0
0.9350124808196377,-0.561326586,-0.16105964,0.7188053185036796,-0.695095954,0.9003383307440107,-0.386963728,1
0.9350124808196377,-0.498642864,-3.569402517,-1.288765041,-0.695095954,-4.056585224,-0.504748857,0
-0.845778925,-0.561326586,0.5619221830685996,-0.59866273,0.016563409386081213,-1.597139777,0.056995606,0
-0.845778925,-0.624010308,-0.98732458,-0.347716435,-0.382660136,-0.988617193,0.1627002095876381,0
0.34141534569347776,-1.031454502,-0.16105964,0.028703008,-0.495484181,-0.963262085,-0.393003991,0
1.2318110483827178,1.7266292707433128,1.0783377706277444,0.8442784659435688,1.9085358637126386,0.21575042294090294,-0.01548755,1
0.9350124808196377,0.9117408834263879,-0.16105964,1.346171055703126,2.2730443182159203,0.34252596142295993,0.742565462,0
-0.845778925,-1.501582417,-0.98732458,-0.661399303,-0.695095954,-1.140747839,-0.676896354,0
0.9350124808196377,2.0713897423004735,-0.057776522,1.157961334543292,1.943250954617713,0.7228525768691311,-0.658775565,1
-1.142577492,-0.655352169,0.9750546531159154,2.4754293826621296,0.25956904572160233,1.8765099770558493,1.4794775537073297,0
-1.142577492,0.7863734392237841,0.6652053005804286,-1.288765041,-0.695095954,1.0778240846188905,3.9529652712165673,0
-1.142577492,-0.498642864,-0.264342757,1.2834344819831813,0.5372897729621979,1.2045996231009475,-0.903406218,0
-0.548980357,-1.156821946,-3.569402517,-1.288765041,-0.695095954,-4.056585224,-0.507768989,0
1.2318110483827178,0.3789292455653217,0.14878971302128394,-1.288765041,-0.695095954,0.11432999215525676,-0.61045346,1
0.34141534569347776,-2.410496388,-0.367625875,-1.288765041,-0.695095954,-0.887196762,0.3469282325034664,0
-0.548980357,0.6296641339705293,-0.57419211,0.8442784659435688,0.41578695479443734,-0.836486546,0.6851829631030202,0
0.9350124808196377,-0.216566114,-0.16105964,-1.288765041,-0.695095954,0.10165243830705088,-0.646695039,1
0.34141534569347776,-0.68669403,0.25207283053311286,0.40512244990395635,-0.695095954,-0.380094608,-0.812802272,0
-1.142577492,-0.37327542,0.9750546531159154,0.5933321710637903,-0.695095954,0.063619777,1.1563234807238274,1
-0.548980357,-0.37327542,1.1816208881395733,-1.288765041,-0.695095954,1.3567302692794163,1.1261221654917244,0
-0.845778925,-0.812061474,-0.16105964,-0.473189582,-0.365302591,-1.57178467,-0.417165043,0
0.044616778,0.7863734392237841,0.820129977,0.40512244990395635,0.17278131845891623,-0.392772162,-0.855084114,0
-0.548980357,-0.655352169,-0.16105964,-0.034033566,0.085993591,0.11432999215525676,1.192565059002351,1
0.34141534569347776,0.5669804118692274,-0.264342757,0.9070150396635135,0.5199322275096607,-0.430804823,-0.184614916,0
2.7158038861981173,0.15953621821076502,1.0783377706277444,-1.288765041,-0.695095954,1.4454731462168555,0.3348477064106251,1
0.044616778,0.2535618013627179,0.8717715356040865,-0.034033566,1.6481726819245803,0.3932361768157826,-0.72823859,0
-0.845778925,-1.313531251,0.30371438928902733,0.5933321710637903,-0.695095954,0.000232008,-0.229916888,0
-0.845778925,-3.789538274,-1.090607697,-0.034033566,-0.695095954,-0.925229423,-1.003070558,0
0.9350124808196377,-1.846342889,0.45863906555677075,-1.288765041,-0.695095954,0.076297331,-0.245017546,0
0.34141534569347776,-0.812061474,0.14878971302128394,0.7815418922236242,-0.695095954,0.7228525768691311,-0.308440308,0
-1.142577492,0.3162455234640198,-3.569402517,-1.288765041,-0.695095954,1.4201180385204448,-0.61045346,1
-0.548980357,-0.279249836,-0.16105964,0.091439581,-0.695095954,-0.887196762,-0.498708594,0
-0.252181789,-0.247907975,-1.297173932,-0.473189582,-0.695095954,-1.216813162,-1.003070558,0
-0.548980357,-1.470240556,-3.569402517,-1.288765041,-0.695095954,-4.056585224,-1.117835556,0
0.9350124808196377,-1.188163807,0.45863906555677075,0.34238587618401173,-0.078903091,-0.342061946,0.8905519066813209,0
-1.142577492,-0.624010308,-0.212701198,0.467859024,-0.695095954,-0.937906977,-0.710117801,0
0.34141534569347776,0.5042966897679255,2.0078858282342047,-1.288765041,-0.695095954,2.1300610540199636,-0.740319116,1
-0.548980357,-0.341933559,0.25207283053311286,0.5305955973438456,0.38975063661563153,0.050942222914228244,0.6821628315798098,0
2.7158038861981173,-0.467301003,0.14878971302128394,2.099009940342462,-0.695095954,0.5833994845388681,-0.88830556,0
-0.548980357,-0.655352169,-0.057776522,0.2796493024640671,-0.078903091,0.8242730076547763,-0.447366358,0
3.3094010213242773,0.47295482871727457,0.045506595509454996,0.7188053185036796,0.25956904572160233,0.6467872537798967,-0.963808849,1
-0.845778925,-0.435959142,-0.057776522,-0.09677014,-0.695095954,-0.697033454,-0.92756727,0
-0.845778925,-1.28218939,-0.729116786,-1.288765041,-0.695095954,-1.635172439,-0.646695039,0
0.044616778,0.065510635,0.5619221830685996,-0.347716435,0.8323680456553307,0.000232008,-0.087970707,0
0.9350124808196377,-1.250847529,0.45863906555677075,1.2206979082632368,-0.278514863,1.8638324232076444,-0.637634644,0
0.044616778,0.41027110661597266,0.14878971302128394,-1.288765041,-0.695095954,-1.039327408,-0.58931254,1
-0.548980357,0.6610059950211803,0.6652053005804286,-0.159506714,-0.1396545,-0.925229423,0.8724311175420592,0
0.6382139132565577,0.7236897171224822,0.14878971302128394,0.40512244990395635,1.2836642274212986,0.2411055306373138,-0.655755433,0
-0.548980357,-0.906087058,-0.367625875,0.467859024,-0.695095954,-0.050478208,-1.033271874,0
-0.845778925,-1.56426614,-1.090607697,-0.159506714,-0.035509227,-1.470364239,-0.45038649,0
0.6382139132565577,-0.874745196,-0.98732458,0.5933321710637903,-0.1396545,-0.418127269,-0.350722149,0
-0.845778925,0.034168774,1.0783377706277444,1.9108002191826279,1.2142340456111498,2.2441590386538155,-0.444346227,1
-0.845778925,1.3191850770848503,0.14878971302128394,-1.288765041,-0.695095954,0.8876607768958048,2.2647117497420086,1
-0.845778925,0.9430827444770389,-0.470908992,-1.288765041,-0.695095954,-0.74774367,-0.885285429,0
-1.142577492,0.12819435716011407,1.3881871231632312,-1.288765041,-0.695095954,-1.204135608,-0.634614513,0
-0.845778925,-1.250847529,0.14878971302128394,-0.159506714,-0.347945045,-0.6843559,-0.571191751,0
-0.548980357,-1.125480085,-0.212701198,-1.288765041,-0.695095954,0.9637260999850392,1.3828333449646004,0
-0.845778925,0.15953621821076502,-0.677475227,0.5305955973438456,0.6240775002248841,-0.418127269,0.9932363784704713,0
-0.845778925,-0.780719613,2.7308676508170073,-1.288765041,-0.695095954,-1.216813162,-0.800721746,0
0.044616778,0.7236897171224822,-0.57419211,0.467859024,0.5199322275096607,-0.316706839,-0.559111224,0
-0.252181789,-1.188163807,-0.57419211,0.6560687447837349,-0.538878045,0.29181574603013644,-0.41112478,0
-1.142577492,-0.812061474,0.820129977,0.2796493024640671,-0.382660136,0.6848199153245134,-0.679916485,1
-0.252181789,1.569919965490058,0.14878971302128394,0.7815418922236242,0.4765383638783176,0.16504020754807938,-0.824882799,1
1.2318110483827178,1.0684501886796427,-0.367625875,0.34238587618401173,3.600896545335018,0.25378308448551967,0.21404244548221327,1
-0.845778925,-1.000112641,0.3553559480449418,0.8442784659435688,-0.373981363,-0.101188423,-0.846023719,0
0.044616778,-1.407556834,-0.367625875,-1.288765041,-0.695095954,0.25378308448551967,-0.245017546,0
0.9350124808196377,1.2251594939328976,-0.780758345,0.7188053185036796,0.8236892729290621,-0.1899313,0.3499483640266767,1
0.044616778,0.7863734392237841,1.1816208881395733,-1.288765041,-0.695095954,-0.101188423,0.20196191938937205,1
0.34141534569347776,0.096852496,0.25207283053311286,-1.288765041,-0.695095954,0.25378308448551967,-0.761460037,1
0.34141534569347776,-1.344873112,-1.090607697,-1.288765041,-0.695095954,0.21575042294090294,0.5492770445585567,0
0.044616778,-0.749377752,-0.470908992,0.1541761550241778,-0.695095954,-0.481515039,-0.087970707,0
0.044616778,-0.68669403,0.3553559480449418,-0.347716435,-0.252478545,-1.115392731,-0.752399642,0
-1.142577492,1.2878432160341995,0.3553559480449418,2.2244830877823514,0.17278131845891623,2.687873423341015,0.8663908544956385,1
0.6382139132565577,-0.310591698,-0.264342757,1.157961334543292,-0.695095954,0.2791381921819314,-0.640654776,0
-0.548980357,-0.435959142,0.25207283053311286,0.5933321710637903,0.17278131845891623,0.20307286909269703,-0.205755836,0
0.34141534569347776,0.34758738451467075,0.5619221830685996,-1.288765041,-0.695095954,-0.659000793,-0.864144508,0
-1.142577492,-0.247907975,0.3553559480449418,-1.288765041,-0.695095954,0.16504020754807938,-0.586292408,1
-0.845778925,-1.031454502,-2.020155755,1.346171055703126,0.1641025457326476,2.9160693926087173,0.072096264,1
-0.252181789,-0.028514948,0.045506595509454996,0.5933321710637903,0.4765383638783176,1.382085376975827,-0.060789523,0
-0.845778925,-0.09119867,-0.57419211,0.9697516133834582,0.12070868210130455,0.16504020754807938,-0.637634644,0
-0.845778925,-0.122540531,0.9750546531159154,0.21691272874412246,0.5633260911410037,0.3171708537265482,-0.208775968,1
-1.142577492,-0.498642864,0.7684884180922575,-1.288765041,-0.695095954,-0.5195477,0.812028487,1
0.044616778,1.6326036875913599,0.045506595509454996,-0.410453008,0.7629378638451818,-0.291351731,-0.335621492,1
1.5286096159457978,0.034168774,-0.677475227,-1.288765041,-0.695095954,0.16504020754807938,1.9385375452352962,1
-0.252181789,1.5385781044394071,-0.264342757,1.0324881871034028,1.257627909242493,0.3171708537265482,-0.350722149,1
1.2318110483827178,-1.156821946,0.25207283053311286,0.6560687447837349,-0.695095954,0.7989178999583646,-0.045688866,0
-0.548980357,-0.780719613,-0.057776522,-0.473189582,-0.269836091,-1.381621362,0.5281361238960847,0
-0.548980357,0.12819435716011407,-0.470908992,-0.034033566,0.5199322275096607,0.22842797678910792,-1.160117398,0
-1.142577492,-0.655352169,0.045506595509454996,0.34238587618401173,-0.261157318,-0.151898639,0.3771295477355694,0
-1.142577492,-0.874745196,-0.470908992,0.2796493024640671,0.10335113664876733,-0.418127269,0.1808209987268999,0
-1.142577492,0.2535618013627179,0.5619221830685996,-1.288765041,-0.695095954,-0.101188423,0.6972634891958615,0
0.34141534569347776,-0.498642864,0.14878971302128394,0.5305955973438456,2.1255051818693538,0.6214321460834848,-0.945688059,0
-0.252181789,0.22221994031206693,0.45863906555677075,-1.288765041,-0.695095954,-1.381621362,-0.616493723,0
0.34141534569347776,-0.467301003,0.6652053005804286,0.5933321710637903,-0.695095954,0.9510485461368333,-0.562131356,0
-0.548980357,-0.404617281,-0.884041462,0.34238587618401173,-0.148333272,0.063619777,-0.465487147,0
1.8254081835088778,-0.404617281,-0.16105964,-1.288765041,-0.695095954,0.050942222914228244,-0.604413197,1
0.044616778,1.0371083276289919,-0.367625875,0.6560687447837349,1.769675500092341,0.10165243830705088,-0.710117801,0
-1.142577492,-0.592668447,0.30371438928902733,0.1541761550241778,-0.695095954,-4.056585224,0.30162625965531176,0
1.5286096159457978,-2.003052194,0.5619221830685996,1.0324881871034028,-0.695095954,0.10165243830705088,-1.135956345,0
-0.548980357,-0.467301003,-0.264342757,0.9070150396635135,0.33767800025801986,-0.1899313,2.802295160873442,0
0.34141534569347776,0.8177153002744351,0.45863906555677075,-1.288765041,-0.695095954,0.21575042294090294,-0.7675003,0
-0.548980357,-0.96877078,0.045506595509454996,-0.222243287,-0.695095954,-0.595613023,-1.169177792,0
-0.845778925,0.47295482871727457,0.25207283053311286,1.848063645462683,1.075373681990852,0.6848199153245134,-0.220856494,0
0.044616778,-0.216566114,-0.212701198,-1.288765041,-0.695095954,-1.280200931,-0.121192154,0
1.5286096159457978,1.0997920497302938,0.8717715356040865,0.467859024,0.6501138184036899,0.29181574603013644,2.165047409476069,1
-0.845778925,1.0057664665783408,0.6652053005804286,1.346171055703126,3.514108818072332,1.0905016384670962,0.6489413848244968,0
1.2318110483827178,2.102731603351124,0.45863906555677075,-1.288765041,-0.695095954,2.015963069386112,-1.012130953,1
0.9350124808196377,0.9744246055276898,0.9750546531159154,1.4716442031430153,-0.695095954,2.282191700198432,-0.408104648,1
-0.548980357,-0.68669403,-0.884041462,-0.347716435,0.12070868210130455,-0.937906977,0.4979348086639816,0
-0.845778925,-0.37327542,-0.677475227,0.028703008,0.4765383638783176,-0.861841654,1.0898805872132007,0
-0.548980357,-1.031454502,0.25207283053311286,-0.09677014,-0.235121,-0.380094608,-0.734278853,0
3.9029981564504372,1.3191850770848503,0.14878971302128394,1.2834344819831813,0.2942841366266768,1.128534300011713,1.0415584828418358,1
0.044616778,0.9430827444770389,1.0783377706277444,1.0952247608233474,-0.695095954,-0.291351731,-0.537970304,0
0.9350124808196377,-0.592668447,0.25207283053311286,1.2206979082632368,0.21617518209025927,0.6594648076281026,-0.809782141,0
-1.142577492,-0.216566114,0.5619221830685996,0.8442784659435688,1.7783542728186095,1.5468935770025019,-0.921527007,0
-0.548980357,-0.655352169,-0.264342757,0.1541761550241778,-0.695095954,-0.291351731,-0.314480571,0
-1.142577492,0.3162455234640198,0.9750546531159154,-1.288765041,-0.695095954,-0.050478208,0.8180687501242736,1
0.6382139132565577,-0.529984725,0.25207283053311286,-0.159506714,0.6587925911299585,-0.265996623,0.7546459881368572,1
-0.252181789,0.849057161,-0.16105964,0.2796493024640671,-0.695095954,0.063619777,-0.652735302,0
0.044616778,-0.028514948,-0.057776522,-1.288765041,-0.695095954,-0.304029285,0.7153842783351232,0
0.044616778,-0.341933559,-0.16105964,-1.288765041,-0.695095954,-0.012445546,-0.003407024,0
-0.252181789,-0.310591698,1.0783377706277444,-0.535926156,-0.018151682,-0.456159931,0.069076132,0
0.6382139132565577,-0.592668447,0.6652053005804286,-1.288765041,-0.695095954,-0.151898639,-0.882265297,1
0.6382139132565577,0.41027110661597266,0.045506595509454996,0.1541761550241778,0.4331445002469746,0.43126883836039936,0.21102231395900298,1
-0.548980357,-1.062796363,-3.569402517,0.1541761550241778,-0.695095954,-0.392772162,0.9086726958205827,0
-0.845778925,-1.313531251,-0.470908992,1.346171055703126,-0.278514863,1.4581507000650615,0.6217602011156041,0
-0.548980357,-1.438898695,-0.264342757,0.21691272874412246,-0.217763454,-0.291351731,-0.308440308,0
1.2318110483827178,1.8206548538952656,0.14878971302128394,1.346171055703126,0.4331445002469746,0.088974884,0.7455855935672263,1
0.6382139132565577,-1.125480085,0.45863906555677075,-1.288765041,-0.695095954,-0.101188423,-0.27219873,0
-1.142577492,0.2535618013627179,2.1111689457460336,1.5971173505829046,0.4331445002469746,4.450053408241607,-0.462467016,1
0.34141534569347776,0.6923478560718312,0.45863906555677075,-1.288765041,-0.695095954,1.648314007788147,-0.852063982,0
0.34141534569347776,0.28490366241336884,0.6652053005804286,-1.288765041,-0.695095954,0.9003383307440107,1.4613567645680678,1
0.6382139132565577,-1.062796363,0.5619221830685996,-1.288765041,-0.695095954,-1.115392731,-1.172197924,0
-1.142577492,-0.059856809,-0.264342757,-0.159506714,0.10335113664876733,0.36788106911937085,0.7637063827064882,0
-0.845778925,-3.789538274,0.25207283053311286,-0.034033566,-0.495484181,-0.544902808,-0.522869646,0
0.34141534569347776,-1.501582417,-0.470908992,-1.288765041,-0.695095954,-0.659000793,-0.616493723,0
0.044616778,0.6296641339705293,0.25207283053311286,-1.288765041,-0.695095954,-0.557580362,-0.68897688,0
0.9350124808196377,2.29078277,-0.057776522,0.467859024,-0.695095954,0.4946566076014279,0.8241090131706942,1
1.2318110483827178,1.8833385759965675,-0.057776522,0.9697516133834582,3.600896545335018,-0.240641516,0.4314919151533549,1
-0.845778925,0.22221994031206693,1.4914702406750602,1.2834344819831813,-0.191727136,0.000232008,2.5637047705398284,1
1.2318110483827178,-0.37327542,0.3553559480449418,1.157961334543292,0.2942841366266768,-0.5195477,0.5069952032336126,1
0.34141534569347776,0.5669804118692274,0.5619221830685996,0.9070150396635135,0.6935076820350329,-0.050478208,-0.335621492,1
-0.252181789,-0.310591698,-0.367625875,-1.288765041,-0.695095954,-1.191458054,-0.997030295,0
1.5286096159457978,0.065510635,0.045506595509454996,1.4716442031430153,0.12070868210130455,0.13968509985166852,-0.296359782,0
0.9350124808196377,1.1938176328822465,-0.16105964,-1.288765041,-0.695095954,-0.202608854,-0.269178598,1
2.1222067510719578,0.4416129676666236,-3.569402517,-1.288765041,-0.695095954,2.573775438707163,0.3197470487945736,1
1.2318110483827178,-1.125480085,-0.729116786,-0.034033566,-0.695095954,-0.963262085,-1.015151084,0
0.34141534569347776,1.1624757718315957,0.7684884180922575,1.2834344819831813,1.1274463183484635,0.9383709922886275,-0.23293702,1
-0.845778925,-0.498642864,-0.57419211,-1.288765041,-0.695095954,-0.975939639,-0.861124377,0
-0.252181789,-0.435959142,-0.367625875,-0.473189582,-0.278514863,-1.153425393,0.6217602011156041,1
0.044616778,-0.37327542,-0.264342757,1.4716442031430153,0.1641025457326476,0.35520351527116495,1.3073300568843427,1
0.044616778,0.849057161,-0.470908992,0.40512244990395635,2.0647537727854735,-0.139221085,-0.972869243,1
-1.142577492,-0.247907975,0.5619221830685996,-0.284979861,-0.695095954,-0.126543531,1.2137059796648233,0
-0.845778925,0.5356385508185765,0.6652053005804286,-1.288765041,-0.695095954,1.0271138692260677,-0.713137932,0
-1.142577492,-0.404617281,-0.057776522,-0.034033566,-0.695095954,-0.595613023,0.950954537,0
-0.548980357,-0.68669403,0.045506595509454996,-0.284979861,-0.313229954,-1.470364239,-0.716158064,0
0.6382139132565577,-0.561326586,0.14878971302128394,0.7188053185036796,0.9538708638230913,0.7228525768691311,-0.447366358,0
0.34141534569347776,-0.310591698,0.14878971302128394,0.467859024,-0.695095954,-1.026649854,-0.196695442,0
1.2318110483827178,2.3534664917563317,0.3553559480449418,0.5305955973438456,1.7349604091872664,0.6974974691727193,0.4012905999212518,1
0.34141534569347776,1.2878432160341995,1.801319593210547,-1.288765041,-0.695095954,0.7228525768691311,-0.969849112,1
-0.845778925,-0.780719613,-0.264342757,0.40512244990395635,0.059957273,0.15236265369987442,-0.553070961,0
0.9350124808196377,1.9773641591485205,0.7684884180922575,0.7815418922236242,-0.695095954,0.4439463922086052,-0.353742281,1
-0.548980357,-1.250847529,-0.470908992,0.091439581,-0.695095954,-0.544902808,-0.55005083,0
-1.142577492,0.8177153002744351,0.820129977,2.099009940342462,-0.695095954,1.3694078231276212,-0.29333965,0
0.9350124808196377,1.8206548538952656,1.3365455644073168,0.6560687447837349,-0.695095954,0.2791381921819314,-0.930587402,0
-1.142577492,0.5983222729198784,-0.212701198,0.34238587618401173,0.4331445002469746,1.3440527154312103,-0.124212285,1
1.5286096159457978,-0.279249836,0.6652053005804286,0.7188053185036796,0.8236892729290621,0.2791381921819314,-0.640654776,1
2.4190053186350373,0.9430827444770389,0.045506595509454996,1.2206979082632368,1.6568514546508488,1.2426322846455642,0.8150486186010633,1
0.34141534569347776,-0.37327542,-0.367625875,1.2834344819831813,0.42446572752070594,0.481979054,0.12645863130911442,1
0.6382139132565577,0.12819435716011407,-0.057776522,0.5933321710637903,0.34635677298428846,-0.253319069,-0.024547945,0
0.34141534569347776,-1.125480085,0.25207283053311286,0.091439581,-0.695095954,-0.380094608,2.2707520127884293,1
0.34141534569347776,-0.279249836,-0.16105964,-1.288765041,-0.695095954,0.7355301307173361,-0.637634644,1
-1.142577492,1.7579711317939637,-0.470908992,0.5305955973438456,3.4533574089884516,0.3298484075747541,1.8116920212604635,1
-0.548980357,1.1624757718315957,1.0783377706277444,-1.288765041,-0.695095954,-0.050478208,1.0053169045633126,1
0.9350124808196377,-0.059856809,-3.569402517,-1.288765041,-0.695095954,-0.861841654,-0.794681483,0
0.9350124808196377,0.6610059950211803,-0.470908992,0.7815418922236242,0.9538708638230913,-0.405449716,0.6489413848244968,0
-0.845778925,-0.655352169,-0.16105964,-0.347716435,-0.209084681,-1.064682516,0.5855186228370804,0
-0.845778925,-1.062796363,0.45863906555677075,0.40512244990395635,-0.417375227,0.3298484075747541,-1.120855688,0
-1.142577492,-0.624010308,0.3553559480449418,-1.288765041,-0.695095954,0.4693015,-0.82790293,0
-0.252181789,1.2878432160341995,-0.884041462,1.0952247608233474,-0.695095954,0.6594648076281026,0.5432367815121362,1
0.044616778,2.384808352806983,0.045506595509454996,1.157961334543292,5.761910954175902,0.596077038,5.6079973459358134,0
-1.142577492,-0.122540531,0.5619221830685996,0.6560687447837349,-0.235121,1.6736691154845589,-1.157097266,0
0.044616778,0.6610059950211803,0.8717715356040865,-1.288765041,-0.695095954,1.521538469,0.5220958608496641,1
0.6382139132565577,0.41027110661597266,0.5619221830685996,1.0324881871034028,2.5160499545514416,1.800444653966616,-0.707097669,1
-0.845778925,-1.313531251,0.5619221830685996,0.2796493024640671,-0.373981363,-0.836486546,0.3348477064106251,0
0.044616778,0.034168774,-0.057776522,-1.288765041,-0.695095954,0.3805586229675767,-0.235957151,0
-0.252181789,-1.470240556,-0.057776522,0.467859024,-0.304551181,-0.291351731,-0.540990435,0
0.044616778,1.569919965490058,0.14878971302128394,-1.288765041,-0.695095954,1.4708282539132673,0.020754028,1
0.9350124808196377,1.8833385759965675,0.7684884180922575,0.028703008,0.9712284092756285,0.4946566076014279,0.34390810098025604,1
-1.142577492,1.8206548538952656,1.0783377706277444,0.40512244990395635,-0.695095954,1.5342160231542958,0.6459212533012866,1
1.5286096159457978,1.3505269381355014,0.7684884180922575,0.028703008,-0.695095954,-0.151898639,1.0838403241667802,1
-1.142577492,-0.529984725,0.3553559480449418,-1.288765041,-0.695095954,-1.723915316,0.3318275748874148,0
-0.845778925,-0.937428919,-0.264342757,0.21691272874412246,-0.695095954,-0.3547395,-0.846023719,0
0.044616778,-0.937428919,0.045506595509454996,0.7188053185036796,0.068636046,0.13968509985166852,-0.078910312,0
-0.252181789,0.5669804118692274,-0.780758345,-1.288765041,-0.695095954,-0.811131439,-0.211796099,1
0.6382139132565577,-0.059856809,-0.98732458,0.091439581,0.8323680456553307,-0.620968131,2.554644375970198,1
-0.548980357,0.7863734392237841,0.3553559480449418,0.9070150396635135,0.9885859547281657,0.7862403461101596,-0.4322657,0
1.5286096159457978,1.9773641591485205,0.820129977,-0.347716435,-0.695095954,-0.253319069,2.237530566033116,1
1.8254081835088778,0.034168774,-0.057776522,-1.288765041,-0.695095954,-0.101188423,-0.646695039,0
